# 大连理工情感词汇本体·轻量版(word\tintensity) 生成:2026-08-19
# 来源: github.com/yizhanmiao/DLUT-Emotionontology 情感词汇.csv(27466词)
# 清洗: 纯中文2-8字; 主+辅助情感取最高强度; 不按极性过滤(DLUT极性列有噪声,强词也标中性)
# 引用: 徐琳宏,林鸿飞,潘宇,等.情感词汇本体的构造[J].情报学报,2008,27(2):180-185.
# 许可: 学术研究用途, 商用联系 irlab@dlut.edu.cn
嵯峨	3
巍峨	5
巍巍	3
巍巍荡荡	9
巍然	3
巍然屹立	7
巢毁卵破	5
工力	7
工力悉敌	5
工工整整	3
工巧	5
工整	3
工稳	5
工细	5
工致	3
左书右息	5
左右两难	7
左右为难	7
左右图史	7
左右开弓	3
左右手	5
左右袒	3
左右逢原	7
左右逢源	3
左右采获	5
左图右书	7
左图右史	7
左宜右宜	7
左宜右有	5
左家娇女	5
左建外易	5
左思右想	7
左提右挈	5
左提右挚	3
左支右吾	5
左支右绌	3
左支右调	5
左枝右梧	5
左翼	3
左萦右拂	3
左袒	3
左辅右弼	3
左辅右粥	5
左道旁门	5
左铅右椠	7
左顾右盼	1
左顾右眄	5
巧不可阶	7
巧作名目	7
巧偷豪夺	5
巧劲儿	5
巧发奇中	5
巧取豪夺	7
巧合	5
巧同造化	9
巧夺天工	9
巧妇难无火之炊	7
巧妙	5
巧干	5
巧立名目	7
巧立名色	7
巧舌如簧	7
巧言令色	7
巧言偏辞	5
巧言如簧	5
巧言花语	5
巧计	5
巧语花言	5
巧遇	7
巨人	9
巨匠	9
巨子	9
巨强	7
巨擘	9
巨构	5
巨著	9
巩固	7
巫云楚雨	9
巫山云雨	9
差三错四	5
差事	7
差劲	7
差失	7
差彊人意	5
差役	7
差池	7
差点儿	7
差误	7
差错	7
己饥己溺	5
已决犯	7
已意逆志	3
巴人下里	5
巴儿狗	3
巴巴	5
巴巴儿地	5
巴巴急急	5
巴巴结结	5
巴望	5
巴结	7
巾帼	7
巾帼须眉	5
市井之徒	7
市井小人	7
市井无赖	5
市侩	9
市惠	5
布帆无恙	5
布氏杆菌病	7
布衣疏食	7
布衣蔬食	7
布鼓雷门	5
帅气	5
师不宿饱	5
师值为壮	3
师傅	5
师兄	5
师公	5
师出无名	5
师出有名	1
师心自用	3
师母	5
师父	5
师爷	5
师老兵疲	3
师老民困	3
师表	5
师道尊严	7
师长	5
希世之宝	7
希冀	3
希图	7
希奇	3
希望	5
帏箔不修	7
帏薄不修	9
帖服	5
帝国主义	7
帝王	5
带减腰围	5
带动	1
带劲	3
带头	1
带孝	5
带引	1
带月披星	5
带水拖泥	5
带牛佩犊	5
带金佩紫	5
席不暇暖	1
席薪枕塊	5
帮倒忙	5
帮凶	7
帮办	5
帮助	5
帮同	5
帮困	3
帮手	1
帮扶	3
帮教	1
帮派	7
帮腔	5
帮虎吃食	5
帮补	3
帮衬	5
帮贫济困	3
帮闲	7
帮闲钻懒	5
帷幕不修	9
帷灯匣剑	7
帷灯箧剑	7
帷箔不修	9
帷薄不修	9
常备不懈	5
幌子	7
幕后	7
幕天席地	7
干云蔽日	5
干净	5
干净利落	1
干劲	5
干号	7
干名采誉	5
干啼湿哭	5
干将	8
干巴	7
干巴巴	7
干干净净	1
干干巴巴	7
干才	5
干扰	7
干枯	3
干涉	7
干燥	7
干瘪	7
干瘪瘪	7
干瞪眼	1
干练	5
干脆	3
干霄蔽日	7
平价	5
平价和售	3
平允	5
平凡	7
平分秋色	1
平列	3
平反	5
平和	3
平地一声雷	5
平地楼台	5
平地风波	3
平均	5
平坦	3
平复	6
平复如故	1
平头正脸	1
平妥	5
平安	7
平定	3
平实	5
平平	5
平平当当	5
平平稳稳	3
平年	5
平庸	7
平心而论	5
平心静气	3
平息	7
平整	3
平易	5
平易近人	7
平易近民	5
平服	5
平权	5
平板	1
平正	5
平步青云	5
平毁	7
平民	5
平淡	7
平淡无味	7
平淡无奇	7
平滑	1
平生	7
平生愿足	7
平白无故	7
平稳	1
平等互利	3
平缓	1
平衍	6
平衡	1
平铺直叙	7
平铺直序	7
平靖	9
平静	3
平顺	6
年丰时稔	5
年久失修	7
年富力强	5
年高德劭	7
年高德卲	5
年高望重	5
并世无两	5
并力	3
并发症	5
并容徧覆	5
并日而食	3
并疆兼巷	5
并肩	5
并蒂芙蓉	5
并蒂莲	1
并进	1
并重	5
幸事	5
幸灾乐祸	7
幸甚	7
幸福	7
幸臣	5
幸运	7
幻灭	7
幼学壮行	7
幼稚	7
幽咽	5
幽囚	5
幽娴	5
幽婉	5
幽忧	7
幽怨	7
幽情	5
幽愤	7
幽明永隔	9
幽暗	7
幽深	5
幽灵	7
幽禁	5
幽美	5
幽趣	5
幽闲	5
幽雅	5
幽静	5
幽韵	5
幽香	3
幽默	3
幽默滑稽	9
广为	3
广博	9
广厦	7
广土众民	5
广夏细旃	5
广宇	5
广开言路	5
广文先生	5
广求	1
广种薄收	5
广袤	3
广见洽闻	5
广譬曲谕	5
广阔	5
庄严	5
庄重	5
庄静	3
庆幸	3
庆祝	5
庆贺	5
庇佑	7
庇护	7
庇荫	3
应付	7
应付自如	5
应付裕如	5
应典	5
应卯	5
应名儿	7
应声虫	7
应对如响	5
应对如流	5
应弦而倒	5
应接不暇	1
应有尽有	5
应机立断	5
应权通变	3
应点	5
应答如响	5
应答如流	5
应节合拍	5
底下人	1
底蕴	1
庖丁解牛	5
庖代	5
府上	3
庞杂	7
庞然大物	1
庞眉皓发	5
废书而叹	7
废人	7
废奢长俭	7
废寝忘食	7
废寝忘餐	5
废旧	7
废然	7
废私立公	5
废话	7
废话连篇	5
度德量力	5
度日如岁	7
度日如年	7
度越	1
度量大	3
度量小	7
座上客	3
座无虚席	7
康乐	3
康庄大道	5
庸中佼佼	5
庸中皦皦	5
庸人	7
庸人自扰	7
庸俗	7
庸医	7
庸医杀人	3
庸庸碌碌	9
庸懦无能	5
庸才	7
庸碌	7
庸耳俗目	5
庸言庸行	5
廉政	7
廉政勤政	5
廉明	5
廉正	5
廉正无私	5
廉洁	5
廉洁奉公	7
廉洁自律	7
廉而不刿	5
廉顽立懦	7
廓达大度	7
延年益寿	3
延誉	5
延误	7
延颈举踵	7
延颈企踵	3
延颈跂踵	7
延颈鹤望	5
建功立业	5
建功立事	5
建树	7
建瓴高屋	7
建设	5
建设性	5
开云见天	7
开云见日	7
开利除害	5
开化	3
开卷有益	1
开口见喉咙	5
开口见心	5
开口见胆	5
开吊	7
开国济民	7
开天辟地	9
开宗明义	5
开小差	7
开展	7
开山祖师	7
开心	5
开心丸儿	7
开心见肠	7
开心见诚	3
开怀	5
开怀儿	7
开拓型	5
开明	3
开朗	5
开来继往	3
开柙出虎	7
开源节流	3
开物成务	5
开眉展眼	7
开眉笑眼	7
开眼	5
开胃	5
开花结实	7
开花结果	3
开诚布公	5
开诚相见	3
开豁	5
开路先锋	3
开通	3
开锣喝道	3
开门延盗	5
开门揖盗	7
开门见山	1
开阔	5
开雾睹天	5
开颜	5
异军突起	5
异口同声	6
异味	1
异己	5
异己分子	5
异彩	5
异彩纷呈	9
异想天开	7
异端	7
异端邪说	7
异说	7
异途同归	5
异香	1
弃世	5
弃义倍信	5
弃书捐剑	5
弃伪从真	3
弃养	5
弃好背盟	5
弃妇	6
弃家荡产	7
弃恶从善	5
弃旧图新	3
弃旧怜新	7
弃旧迎新	7
弃暗投明	5
弃瑕取用	5
弃瑕录用	3
弃甲丢盔	3
弃甲倒戈	7
弃甲投戈	3
弃甲曳兵	5
弃甲负弩	3
弃绝	7
弃置	3
弃车走林	3
弃过图新	5
弃邪从正	5
弃邪归正	3
弄假成真	1
弄嘴弄舌	5
弄巧成拙	5
弄影团风	5
弄权	7
弄眉挤眼	5
弄神弄鬼	5
弄粉调脂	1
弄虚作假	7
弄鬼	7
弄鬼妆幺	5
弄鬼掉猴	5
弇陋	7
弊害	9
弊政	9
弊病	7
弊端	7
弊绝风清	7
式微	5
弓影杯蛇	5
弓影浮杯	5
弓虽	5
引人入胜	5
引人注目	9
引人深思	3
引人瞩目	9
引决自裁	9
引吭高歌	5
引咎	7
引咎自责	7
引咎责躬	5
引商刻羽	3
引商刻角	3
引日成岁	5
引水入墙	5
引狗入寨	9
引狼入室	9
引狼拒虎	3
引狼自卫	7
引类呼朋	5
引经据典	5
引绳切墨	5
引绳批根	5
引绳棋布	5
引而深知	3
引荐	5
引虎拒狼	5
引虎自卫	3
引诱	7
引起反感	9
引车卖浆	5
引锥刺股	9
引领而望	7
引颈受戮	5
引鬼上门	7
弘扬	9
弘旨	7
弘毅宽厚	3
弘誓大愿	7
弛懈	7
弛缓	3
弟兄	5
弟子孩儿	3
张公吃酒李公醉	3
张公吃酒李公颠	5
张冠李戴	7
张口结舌	7
张嘴挢舌	5
张大其事	3
张徨失措	5
张扬	7
张敞画眉	5
张灯结彩	7
张牙舞爪	7
张狂	7
张皇	3
张皇失措	7
张眉努目	5
张眉努眼	5
张眼露睛	7
弥天大祸	7
弥天大罪	9
弥天大谎	9
弥足珍贵	3
弦外之音	7
弦无虚发	5
弩钝	5
弯弓饮羽	7
弯腰捧腹	9
弱不禁风	7
弱不胜衣	7
弱冠	3
弱势	7
弱小	7
弱智	9
弱点	7
弱肉强食	5
弸中彪外	7
弹丸之地	3
弹丸脱手	5
弹冠相庆	7
弹冠结绶	5
弹尽粮绝	7
弹无虚发	5
弹空说嘴	5
强不知以为知	7
强中更有强中手	7
强中自有强中手	5
强人所难	5
强作解人	6
强健	5
强兵富国	8
强凫变鹤	8
强制性	7
强加	7
强势	1
强占	7
强压	7
强取	7
强告化	7
强嘴硬牙	7
强固	1
强壮	5
强壮有力	5
强大	5
强奸	9
强将手下无弱兵	1
强弩之末	5
强弩之极	7
强弩末矢	7
强文假醋	7
强文浉醋	7
强暴	7
强有力	5
强权	7
强权政治	7
强梁	7
强横	7
强横霸道	7
强死强活	7
强求	7
强盗挂念珠	7
强盛	5
强直自遂	7
强硬	7
强而后可	5
强聒不舍	3
强脣劣嘴	7
强行	7
强记	5
强记博闻	7
强识博闻	7
强词夺理	7
强辩	7
强逼	7
强颜	7
强颜为笑	7
强颜欢笑	1
强食弱肉	5
强龙不压地头蛇	1
归全反真	3
归十归一	5
归心	7
归心似箭	7
归心如箭	7
归根究柢	5
归正邱首	9
归正首丘	9
归正首邱	5
归真反朴	5
归真反璞	5
归罪	7
归马放牛	3
当仁不让	3
当先	3
当场出彩	7
当头一棒	3
当头棒喝	7
当断不断	5
当机立断	5
当轴处中	1
当道	9
当面错过	5
彘肩斗酒	5
形单影只	7
形只影单	7
形同虚设	7
形同路人	9
形孤影只	7
形孤影寡	7
形容憔悴	3
形影不离	7
形影相依	7
形影相吊	9
形影相对	7
形影相追	7
形影相附	7
形影相随	7
形影自吊	7
形影自守	7
形胜之地	5
形输色授	7
形迹可疑	5
形锁骨立	5
彩云易散	5
彩凤随鸦	3
彩旗	3
彩牌楼	5
彩礼	7
彩虹	5
彩霞	5
彩风随鸦	5
彪壮	1
彪悍	3
彪柄	5
彪炳	7
彪炳千古	9
彪炳史册	9
彪炳春秋	9
彫章镂句	5
彫虫小技	5
彫虫篆刻	5
彬彬	5
彬彬有礼	5
彰善瘅恶	5
影只形孤	3
彷徨	7
役使	7
彻亮	3
彻头彻尾	7
彻悟	3
往蹇来连	7
径情直行	5
径情直遂	5
径行直遂	5
待价而沽	3
待兔守株	5
待势乘时	3
待时守分	3
待时而动	3
待月西厢	5
待贾而沽	5
徇公灭私	9
徇国忘己	9
徇国忘身	9
徇情枉法	5
徇私舞弊	7
很有意义	7
很有抱负	5
徐图	5
徐娘半老	3
徐徐	1
徒乱人意	7
徒劳	7
徒劳往返	5
徒劳无功	9
徒劳无益	9
徒子徒孙	5
徒宅忘妻	7
徒托生言	8
徒托空言	7
徒拥虚名	5
徒有其名	7
徒有虚名	7
徒然	9
徒讬空言	5
徒读父书	8
徒负虚名	5
得不偿丧	5
得不偿失	5
得不补失	5
得不酬失	5
得中	3
得人	3
得人心	5
得体	5
得其所哉	5
得力	5
得劲	1
得势	7
得名	3
得天独厚	7
得宜	5
得寸进尺	7
得当	5
得心应手	5
得志	3
得意	5
得意忘形	7
得意忘言	7
得意扬扬	5
得意洋洋	9
得手	3
得手应心	5
得救	3
得时	3
得未尝有	5
得未曾有	5
得步进步	5
得法	5
得济	3
得用	5
得罪	7
得胜回朝	3
得薄能鲜	5
得行	5
得计	7
得过且过	7
得逞	7
得道	5
得陇望蜀	7
得饶人处且饶人	7
得鱼忘筌	7
徘徊	7
徘徊歧路	7
徙宅忘妻	7
徙薪曲突	5
徜徉	5
御侮	7
御用	7
循名责实	5
循规蹈矩	3
徬徨失措	5
微不足道	7
微乎其微	7
微察秋毫	9
微愠	7
微文深诋	5
微显阐幽	9
微笑	5
微言大义	9
微言大谊	9
微词	5
微贱	7
微辞	5
德厚流光	7
德尊望重	7
德性	7
德才兼备	5
德政	7
德泽	1
德深望重	7
德艺双馨	5
德薄	7
德薄才疏	5
德薄能鲜	5
德配天地	7
德重恩弘	5
德隆望尊	7
德隆望重	7
德音莫违	5
德高望重	7
徽号	5
心上心下	5
心不在焉	7
心不应口	5
心中无数	5
心中有数	5
心为形役	5
心乔意怯	7
心乡往之	9
心乱如麻	9
心事	1
心仪	3
心仪已久	7
心低意沮	7
心余力绌	5
心凝形释	7
心切	7
心到神知	7
心力交瘁	5
心动	3
心劳意冗	7
心劳意攘	7
心劳日拙	5
心口不一	7
心口如一	9
心口相应	7
心向往之	7
心地善良	7
心地狭窄	7
心地纯良	9
心坚石穿	3
心头撞鹿	7
心头鹿撞	7
心如刀剉	5
心如刀割	9
心如刀搅	5
心如刀绞	9
心如刀锯	5
心如古井	5
心如寒灰	7
心如悬旌	5
心如槁木	7
心如止水	5
心如死灰	9
心如火焚	9
心如蛇蝎	7
心如金石	5
心如铁石	7
心孤意怯	5
心安	5
心安理得	5
心宽	9
心宽体胖	3
心寒	7
心寒胆战	9
心寒胆落	9
心小志大	8
心尖	7
心平气和	5
心广体胖	3
心弦	5
心心念念	7
心心相印	9
心忙意乱	5
心忙意急	5
心怀叵测	3
心怀鬼胎	7
心怡神旷	5
心急	7
心急如火	7
心急如焚	9
心急火燎	7
心悦神怡	5
心悦诚服	3
心悸	3
心惊肉战	7
心惊肉跳	7
心惊胆寒	9
心惊胆战	7
心惊胆落	9
心惊胆裂	9
心惊胆颤	9
心慈好善	7
心慈手软	9
心慈面软	7
心慌	7
心慌意乱	7
心慌意急	7
心慌撩乱	7
心慕手追	1
心慵意懒	7
心手相应	5
心折首肯	7
心无二用	3
心旷神怡	5
心旷神恬	7
心旷神愉	7
心旷神飞	9
心明眼亮	9
心有余悸	6
心有余而力不足	3
心有灵犀一点通	3
心服	7
心服口服	7
心服首肯	7
心术	7
心术不正	5
心术不端	7
心殒胆落	9
心毒	9
心浮	7
心浮气盛	7
心浮气粗	7
心满原足	9
心满意得	9
心满意足	3
心潮	5
心潮澎湃	5
心火	5
心灰意冷	7
心灰意懒	7
心灰意败	7
心灵	7
心灵性巧	7
心灵手巧	9
心灵美	9
心烦	7
心烦意乱	9
心烦意冗	7
心烦技痒	8
心烦虑乱	7
心焦	7
心焦如焚	7
心焦火燎	7
心照不宣	5
心照情交	7
心照神交	7
心爱	7
心狠	7
心狠手毒	7
心狠手辣	9
心猿意马	7
心甘情原	7
心甘情愿	7
心疼	7
心病	1
心痛	7
心盛	9
心直口快	3
心眼儿	5
心眼儿小	9
心眼多	3
心眼小	9
心知其意	3
心硬	5
心碎	9
心神不宁	7
心神不定	7
心神恍惚	5
心秀	5
心窄	7
心细	5
心细如发	7
心细於发	7
心绪不宁	5
心绪如麻	7
心肝	9
心肝宝贝	7
心肠软	9
心胆俱碎	9
心胆俱裂	9
心胸开阔	9
心胸狭窄	7
心胸狭隘	9
心腹	3
心腹之患	5
心花怒发	9
心花怒放	9
心若死灰	7
心荡神迷	7
心荡神驰	7
心虔志诚	8
心虚	7
心血来潮	3
心贯白日	7
心软	7
心辣手狠	7
心连心	5
心酸	7
心醉	9
心里堵得慌	7
心闲手敏	5
心雄万夫	7
心静	3
心领	5
心领神会	3
心驰神往	7
心高气傲	7
心黑手辣	9
必定	9
必得	9
必恭必敬	7
必操胜券	9
必然	9
必由之路	9
必要	3
必须	7
忌妒	7
忌恨	7
忌惮	7
忌讳	7
忍俊不禁	5
忍受	9
忍垢偷生	3
忍心	7
忍心害理	7
忍无可忍	7
忍气吞声	7
忍耐	7
忍苦耐劳	5
忍让	7
忍辱偷生	3
忍辱含垢	3
忍辱含羞	7
忍辱负重	3
忏悔	9
忐上忑下	7
忐忑	5
忐忑不安	5
忐忑不定	7
忑忑忐忐	5
志同道合	3
志向	7
志哀	9
志喜	9
志在千里	7
志在四海	5
志坚行苦	6
志士	5
志士仁人	5
志大才疏	7
志广才疏	7
志得意满	5
志得气盈	5
志气	7
志气凌云	3
志满气得	5
志满气骄	7
志行	7
志趣	5
志骄意满	7
志骄气盈	7
忘义	5
忘乎其形	7
忘乎所以	5
忘其所以	5
忘啜废枕	7
忘寝废食	7
忘形	5
忘形交	1
忘怀得失	5
忘恩失义	7
忘恩背义	7
忘恩负义	7
忘情负义	7
忘我	5
忘本	7
忘生舍死	7
忘身忘家	9
忘餐废寝	7
忙不择价	7
忙中有失	7
忙乱	7
忙忙碌碌	3
忠义	7
忠于	5
忠于职守	7
忠信	5
忠勇	5
忠厚	5
忠君报国	9
忠君爱国	9
忠告	7
忠孝节义	5
忠实	7
忠心	5
忠心耿耿	7
忠心赤胆	7
忠忱	7
忠烈	7
忠直	5
忠肝义胆	9
忠臣	7
忠良	5
忠言	7
忠言逆耳	5
忠诚	5
忠贞	5
忠贞不屈	5
忠贞不渝	5
忠顺	5
忠驱义感	5
忠骨	7
忠魂	7
忡忡	7
忤逆	7
忧人发迹怕自穷	1
忧伤	7
忧公忘私	5
忧公无私	9
忧国奉公	9
忧国如家	7
忧国忘家	9
忧国忘身	9
忧国忧民	7
忧国恤民	9
忧国爱民	5
忧形于色	5
忧心	7
忧心仲忡	7
忧心如捣	7
忧心如焚	9
忧心如薰	7
忧心忡忡	7
忧心悄悄	5
忧思	7
忧悒	7
忧患	7
忧惧	7
忧愁	9
忧愤	7
忧愤成疾	9
忧戚	3
忧深思远	3
忧烦	7
忧盛危明	3
忧虑	7
忧郁	7
忧闷	7
快乐	5
快人快事	3
快人快性	7
快人快语	3
快刀斩乱丝	7
快刀斩乱麻	3
快刀斩麻	9
快心满志	9
快心满意	9
快心遂意	7
快意	5
快感	5
快慰	5
快捷	5
快活	7
快速	5
念兹在兹	7
念念不忘	5
念念有词	1
念旧	1
忸忸怩怩	9
忸怩作态	9
忽地	3
忽忽不乐	7
忽悠	5
忽略	7
忽而	5
忽视	7
忿不顾身	7
忿忿	7
忿忿不平	7
忿忿然	7
忿怒	7
忿恨	7
忿火中烧	7
忿然作色	5
怀土之情	1
怀宝迷邦	5
怀念	3
怀恋	7
怀恨在心	7
怀想	5
怀才不遇	7
怀才之遇	5
怀才抱器	7
怀旧	3
怀春	3
怀材抱器	7
怀柔天下	9
怀珠抱玉	7
怀珠韫玉	7
怀瑾握瑜	7
怀疑	9
怀着鬼胎	7
怀道迷邦	5
怀金垂紫	1
怀金拖紫	7
怀铅提椠	1
怀银纡紫	5
怀鬼胎	3
怂恿	7
怃然	5
怄气	7
怅恨	7
怅惘	7
怅然	7
怅然若失	7
怆然	7
怏怏	7
怏怏不乐	9
怒不可遏	9
怒冲冲	7
怒发冲冠	9
怒叱	7
怒喝	7
怒容	7
怒形于色	7
怒斥	7
怒气	7
怒气冲冲	7
怒气冲天	7
怒火中烧	9
怒火冲天	7
怒目	7
怒目切齿	5
怒目而视	5
怒色	3
怒蛙可式	7
怒视	7
怒骂	9
怔住	7
怔忪	7
怔怔	7
怔神儿	7
怕事	7
怕死贪生	5
怕生	7
怕痛怕痒	5
怕硬欺软	5
怙恶不悛	9
怙才骄物	7
怙终不悔	7
怙终不悛	7
怙过不悛	9
怙顽不悛	7
怜悯	7
怜惜	7
怜我怜卿	7
怜新厌旧	5
怜新弃旧	5
怜爱	7
怜贫恤老	7
怜贫惜老	7
怜香惜玉	7
思乡	5
思凡	5
思同再造	7
思如涌泉	5
思妇病母	5
思归其雌	5
思念	5
思恋	5
思慕	3
思深义重	5
思深忧远	7
思贤如渴	5
思路清晰	9
怠工	7
怠惰	7
怠慢	7
怡乐	5
怡和	3
怡声下气	5
怡悦	5
怡情悦性	7
怡然	5
怡然自得	5
怡神	5
急不可待	7
急中生智	3
急于	7
急于求成	7
急促	7
急先锋	7
急公好义	3
急公好施	5
急切	7
急刹车	5
急功近利	9
急功近名	5
急务	5
急如星火	3
急如风火	3
急就章	1
急巴巴	7
急忙	7
急急巴巴	7
急性子	7
急拍繁弦	5
急攻尽利	5
急敛暴徵	7
急智	3
急来抱佛脚	3
急杵捣心	5
急死	7
急用	5
急痛攻心	7
急眼	7
急竹繁丝	5
急管繁弦	5
急若流星	5
急茬儿	5
急赤白脸	5
急起直迫	5
急躁	7
急转直下	5
急迫	1
急需	7
急风暴雨	5
怦怦	3
性命交关	9
性命攸关	9
性急	7
性情急躁	9
性情温良	9
性感	5
性格内向	9
怨不得	5
怨仇	7
怨偶	7
怨入骨髓	9
怨嗟	7
怨声载道	7
怨天尤人	7
怨天怨地	5
怨女旷夫	1
怨尤	7
怨府	5
怨怒	7
怨怪	7
怨怼	7
怨恨	9
怨悔	7
怨懑	7
怨望	7
怨毒	5
怨气	7
怨气冲天	7
怨气满腹	9
怨离惜别	3
怨苦	7
怨言	7
怨詈	7
怪事咄咄	7
怪僻	7
怪圈	7
怪声怪气	5
怪异	7
怪形怪状	5
怪模怪样	3
怪癖	7
怪罪	9
怪讶	5
怪话	7
怪诞	7
怪诞不经	9
怪谲	5
怪里怪气	7
怪雨盲风	5
怫然	7
怫然作色	7
怯场	3
怯弱	7
怯然	7
怯生生	7
怯防勇战	5
怵心刿目	7
总角之交	5
恃勇轻敌	3
恃强凌弱	7
恃才傲物	7
恇怯不前	7
恋恋不舍	5
恋恋难舍	9
恋歌	5
恋爱	9
恋酒贪花	5
恋酒迷花	5
恍忽	3
恍惚	7
恍然	1
恍然大悟	5
恐后争先	5
恐后无凭	3
恐吓	7
恐怖	7
恐惧	7
恐慌	7
恐慌万状	7
恒久	5
恒心	5
恒性	3
恚恨	7
恝置	7
恢复	1
恢宏	9
恢廓	5
恢弘	9
恢恑憰怪	7
恢诡谲怪	5
恣凶稔恶	7
恣心纵欲	7
恣情纵欲	7
恣意	7
恣意妄为	7
恣无忌惮	7
恣睢	7
恣纵	7
恣肆	7
恣行无忌	9
恨不得	7
恨不能	7
恨之入骨	9
恨事	5
恨入骨髓	9
恨相知晚	6
恨相见晚	7
恨铁不成钢	7
恩义	3
恩公	3
恩同再造	7
恩同山岳	7
恩同父母	9
恩将仇报	7
恩德	3
恩情	7
恩断义绝	9
恩泽	5
恩深义重	7
恩爱	3
恩物	5
恩荣	3
恩遇	7
恩重如山	7
恪守不渝	7
恫吓	7
恫心疾首	9
恫毅虚喝	3
恬不为意	7
恬不知怪	7
恬不知愧	7
恬不知羞	7
恬不知耻	9
恬淡	9
恬淡无为	7
恬然	1
恬然自足	5
恬美	5
恬言柔舌	5
恬谧	5
恬适	9
恬静	3
恭候	5
恭喜	5
恭恭敬敬	5
恭惟	3
恭敬	5
恭正	3
恭祝	5
恭维	7
恭而敬之	3
恭肃	3
恭请	5
恭谨	5
恭贺	5
恭顺	7
息事宁人	1
息怒	1
息息相关	7
息息相通	5
息黥补劓	5
恰到好处	7
恰好	7
恰如	3
恰如其分	7
恰巧	3
恰当	5
恰恰	7
恳切	5
恳挚	5
恶不去善	7
恶习	7
恶人	7
恶作剧	7
恶俗	7
恶兆	7
恶劣	7
恶名	7
恶声	7
恶声恶气	5
恶尘无染	5
恶居下流	7
恶心	7
恶念	7
恶性	7
恶恶实实	7
恶意	7
恶感	7
恶棍	9
恶毒	7
恶气	7
恶浊	7
恶浪	7
恶湿居下	3
恶煞	7
恶煞煞	7
恶狠狠	7
恶疾	7
恶直丑正	5
恶籍盈指	9
恶紫夺朱	5
恶臭	7
恶衣恶食	7
恶衣粝食	5
恶衣菲食	5
恶衣蔬食	5
恶语	7
恶语中伤	5
恶贯已盈	9
恶醉强酒	5
恶霸	7
恶骂	7
恶魔	7
恸哭	7
恹恹	7
恺悌	5
恻隐之心	3
恼人	7
恼怒	7
恼恨	7
恼火	7
恼羞变怒	6
恼羞成怒	7
悃幅无华	7
悃愊无华	3
悃诚	5
悄悄	7
悄没声儿	5
悄然	5
悉心	5
悉眉苦脸	7
悉索敝赋	5
悍勇	1
悍妇	7
悍将	3
悍然	7
悍然不顾	7
悔不当初	9
悔不该	7
悔之不及	7
悔之无及	7
悔之晚矣	7
悔其少作	5
悔恨	9
悔恨交加	9
悔悟	7
悔改	5
悔罪	9
悔罪自新	5
悔读南华	5
悔过	7
悔过自新	5
悖入悖出	5
悖晦	7
悖言乱辞	7
悖谬	7
悖逆	7
悟性	3
悟道	1
悠久	5
悠哉游哉	5
悠忽	5
悠悠	5
悠悠忽忽	5
悠悠荡荡	3
悠扬	7
悠游自在	5
悠游自得	5
悠然	3
悠然自得	3
悠缪	9
悠谬	9
悠远	3
悠闲	3
悠闲自在	3
患得患失	7
患难	3
患难与共	7
患难之交	3
悦目	5
悦目赏心	7
悦近来远	5
悬军深入	3
悬崖勒马	1
悬崖峭壁	7
悬心	7
悬心吊胆	7
悬念	7
悬悬在念	3
悬断是非	3
悬梁刺股	3
悬河泻水	7
悬灯结彩	7
悬石程书	7
悬系	7
悬肠挂肚	7
悬驼就石	3
悭吝	7
悱恻	7
悱恻缠绵	5
悲不自胜	9
悲从中来	5
悲伤	7
悲凄	7
悲凉	7
悲切	7
悲剧	7
悲号	7
悲咽	5
悲哀	7
悲哽	5
悲喜交集	5
悲壮	7
悲声载道	5
悲天悯人	7
悲怆	7
悲恸	7
悲悯	7
悲悼	7
悲惨	7
悲愁	7
悲愁垂涕	5
悲愤	7
悲愤交加	9
悲愤填膺	7
悲戚	7
悲欢离合	5
悲歌	5
悲歌击筑	5
悲歌易水	5
悲泣	7
悲痛	7
悲痛欲绝	9
悲苦	7
悲观主义	7
悲观地	7
悲观失望	7
悲辛	7
悲郁	3
悲酸	7
悲鸣	7
悻悻	7
悻然	7
悼亡	7
悼心失图	9
悼心疾首	9
悼念	5
悼辞	5
情不自禁	3
情义	7
情书	5
情事	7
情人	7
情人眼里出西施	7
情侣	7
情凄意切	5
情分	3
情同手足	7
情同骨肉	7
情味	5
情坚金石	5
情天孽海	7
情夫	7
情妇	3
情形	5
情怀	5
情态	5
情急	7
情急智生	1
情怨理遣	5
情恕理遣	3
情意	5
情意恳挚	5
情意绵绵	7
情感	5
情愫	3
情愿	3
情投意合	7
情操	5
情敌	7
情文并茂	7
情有可原	1
情有独钟	7
情欲	5
情歌	7
情深一往	5
情深义重	5
情深意重	5
情深潭水	7
情爱	7
情理	5
情真意切	7
情真词切	7
情窦初开	1
情绪	5
情绪低落	5
情网	7
情至意尽	5
情见乎辞	3
情见势屈	5
情话	7
情调	5
情谊	7
情趣	3
情郎	7
情面	5
情面难却	5
情韵	3
惆怅	7
惊世绝俗	5
惊世震俗	9
惊世骇俗	7
惊世骇目	5
惊人	7
惊佩	5
惊动	7
惊厥	7
惊叹	7
惊吓	7
惊呆	7
惊喜	7
惊喜交加	5
惊喜交集	5
惊喜欲狂	9
惊喜若狂	9
惊天动地	7
惊天地泣鬼神	5
惊奇	7
惊奇不已	7
惊异	7
惊弓之鸟	7
惊弦之鸟	5
惊心丧魄	5
惊心吊胆	5
惊心吊魄	7
惊心夺目	5
惊心怵目	7
惊心悲魄	7
惊心悼胆	8
